type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud,annee_transaction,mois_transaction
0,49.98,24.23300285131752,1,4560.74,9,46.32,0,8,5,15,1,0,2.0,349.8,1,35.35,1259.03,869.25,0.0532903299017389,1,1,1,1.0,3.0,0,2023,12
3,83.68,41.03010835210183,3,3558.32,11,141.92,1,3,6,18,1,0,6.0,339.08,1,5.2,952.21,884.98,0.2133176107491282,1,1,1,0.0,3.0,0,2023,1
3,73.2,33.89391815682302,3,5426.24,7,119.79,3,1,3,13,2,2,0.0,0.0,1,26.56,507.14,1003.15,0.1241404971901992,1,1,1,0.0,3.0,0,2023,3
0,51.41,43.01327570504908,1,4013.19,7,45.07,0,6,6,9,1,4,0.0,0.0,1,12.12,629.67,1481.32,0.0304258757886887,1,1,1,0.0,1.0,0,2023,11
0,28.73,39.09093439764965,2,2202.66,5,98.66,1,8,7,11,1,4,3.0,357.01,1,5.83,496.08,703.1,0.1403227177321169,1,1,1,0.0,4.0,0,2023,11
2,34.79,43.23909560313978,3,2965.22,1,40.94,0,3,7,12,6,0,1.0,32.7,3,2.31,976.79,1178.91,0.0347287988637143,1,1,1,0.0,2.0,0,2023,2
0,36.29,28.64047165574798,1,3721.37,5,29.04,0,0,6,15,2,0,5.0,527.01,1,41.0,340.08,1196.92,0.0242581750059613,1,1,1,0.0,2.0,0,2023,3
0,59.17,55.032872903882165,3,2580.39,4,64.85,1,7,9,13,4,0,3.0,147.93,1,17.3,937.54,539.77,0.1201441600736042,1,1,1,0.0,3.0,0,2023,10
0,101.28,57.966393625578384,3,3365.08,11,40.13,0,0,6,13,5,4,2.0,378.18,1,22.77,990.42,751.81,0.0533717868036189,1,1,1,0.0,3.0,0,2023,6
2,45.65,69.06296607467372,2,1450.81,0,65.31,1,0,6,11,5,0,2.0,114.2,1,30.37,1163.13,541.07,0.120696350018756,1,1,1,0.0,1.0,0,2023,3
0,25.37,37.35161786128411,2,2114.39,4,125.25,0,1,7,13,0,4,1.0,39.32,1,20.24,602.16,720.0,0.1739520343495468,1,1,1,0.0,8.0,0,2023,7
3,68.62,28.530264323276523,1,5429.37,0,29.45,0,8,3,8,0,0,4.0,155.08,1,36.62,1073.73,2010.92,0.0146446002424097,1,1,1,1.0,1.0,0,2023,7
0,56.5,39.19133714206077,0,4336.79,9,74.77,0,6,6,21,4,2,2.0,176.49,1,17.3,1362.53,1431.03,0.0522522440334237,0,1,1,0.0,2.0,0,2023,12
1,40.88,37.72954016590686,3,5095.93,0,96.09,2,1,6,21,4,0,5.0,374.07,1,2.49,1250.98,1249.98,0.0768764085597442,1,1,1,0.0,9.0,0,2023,4
0,28.68,18.0,1,5562.57,9,201.61,2,1,6,18,3,4,1.0,36.5,1,2.19,616.28,1070.53,0.1883291435395814,1,0,1,0.0,3.0,0,2023,5
1,79.87,18.0,3,4601.67,3,62.68,1,3,6,8,6,0,6.0,374.75,1,16.54,592.98,1554.86,0.0403147385307491,1,1,1,0.0,3.0,0,2023,3
0,37.02,68.91890737398482,1,3405.69,7,150.15,1,0,6,22,5,0,0.0,0.0,1,18.05,1191.67,1227.03,0.1223690453876412,1,1,1,0.0,3.0,0,2023,2
1,19.2,43.45558953832954,4,438.25,4,273.22,1,7,6,10,2,2,0.0,0.0,1,19.79,1005.72,116.03,2.3547591217989243,0,1,1,0.0,1.0,0,2023,10
0,94.2,50.1493458327269,5,647.12,4,63.64,2,1,6,0,5,4,3.0,106.84,1,7.98,514.63,884.98,0.2917559059061709,0,1,1,1.0,1.0,0,2023,5
0,93.98,51.08014719993123,3,3978.24,3,141.05,1,8,6,18,1,2,2.0,225.54,1,8.22,464.96,634.09,0.2224499997146959,0,1,1,0.0,1.0,0,2023,8
2,65.4,35.16108513612143,3,4963.8,8,110.56,1,1,6,19,4,4,3.0,163.15,1,4.49,691.28,884.98,0.062179091201015,1,1,1,0.0,5.0,0,2023,9
0,49.11,41.46929040227027,3,3365.08,11,69.02,1,0,6,20,6,2,1.0,42.6,3,4.61,425.59,1012.86,0.0681454452517562,0,1,1,0.0,5.0,0,2023,6
0,41.15,62.32501732478822,1,4035.09,4,67.92,3,1,6,15,4,4,3.0,138.56,1,25.78,847.56,664.89,0.1021458554925811,1,1,1,0.0,2.0,0,2023,6
0,126.27,20.208148689521256,3,2915.96,9,113.76,0,0,6,9,2,3,2.0,119.42,1,10.13,970.03,1118.66,0.1016952814958053,1,0,1,1.0,1.0,0,2023,1
0,70.72,18.0,2,1927.02,1,85.85,2,1,6,8,4,0,1.0,61.19,1,32.68,1101.43,884.98,0.1648903317566313,1,1,1,0.0,6.0,0,2023,10
1,41.02,29.4559442999764,4,1076.12,8,273.0,0,4,6,19,2,2,0.0,0.0,2,16.14,947.95,312.25,0.8742999051461867,1,1,1,0.0,3.0,0,2023,4
0,65.86,20.970321887375903,5,12204.94,1,85.69,2,1,6,13,4,2,4.0,79.89,1,17.7,288.57,178.66,0.4796558600231776,1,0,1,0.0,2.0,0,2023,4
3,64.38,36.87896023444842,1,3868.25,3,133.24,0,4,6,8,5,1,2.0,116.65,1,24.19,1659.81,884.98,0.0979331327845439,0,1,1,0.0,5.0,0,2023,10
0,55.46,53.16644826466446,3,3792.5,8,116.67,3,1,6,10,5,4,3.0,567.84,1,38.15,1410.01,1394.31,0.0836791185581762,1,1,0,0.0,5.0,0,2023,8
0,25.47,53.42693028408488,4,752.32,11,84.86,0,4,0,20,1,4,0.0,0.0,1,33.03,327.87,266.44,0.3184859699705389,0,1,1,0.0,3.0,0,2023,5
0,28.58,55.48537214924064,2,2124.85,3,88.97,0,7,6,12,5,0,1.0,144.39,1,38.74,1253.84,642.7,0.1384262733884373,1,1,1,0.0,3.0,0,2023,2
1,76.24,60.07786366416817,1,6957.71,9,101.77,0,5,6,17,4,2,1.0,52.82,1,31.17,864.82,1774.19,0.0573633777159593,1,1,1,1.0,3.0,0,2023,6
0,28.26,83.54100217149355,3,3551.3,0,67.45,1,8,6,15,5,2,2.0,57.28,1,9.54,991.38,816.9,0.0825666114203687,1,0,1,0.0,7.0,0,2023,11
1,90.73,19.835016884374795,3,3563.77,0,69.2,3,1,6,10,2,1,7.0,520.83,1,14.46,615.83,758.81,0.0911915488629837,0,1,1,0.0,3.0,0,2023,11
0,42.15,36.69676051940641,0,5485.22,11,127.84,3,1,6,13,6,0,2.0,127.09,1,4.5,555.16,846.58,0.1510097257528773,1,1,1,0.0,3.0,0,2023,10
3,76.25,34.58051552690816,0,3510.48,5,268.66,0,6,6,15,2,3,3.0,398.24,1,17.3,910.28,1087.65,0.2470082753290227,1,1,1,0.0,4.0,0,2023,9
3,83.62,26.869062881666174,3,3349.06,7,98.05,0,1,6,20,6,2,3.0,272.1,1,28.29,2098.49,1237.75,0.0792158582750146,0,1,1,0.0,3.0,0,2023,1
2,122.77,30.718386399352664,2,2553.7,6,51.82,2,1,6,12,4,0,3.0,202.41,1,10.67,1009.08,636.94,0.0813606389226981,1,1,1,0.0,5.0,0,2023,9
2,98.75,51.656833046968345,1,4727.28,11,63.72,1,3,6,8,0,2,3.0,305.51,1,71.25,591.51,1526.11,0.0417551952395966,1,1,1,0.0,3.0,0,2023,5
1,45.97,57.67231433732528,3,3929.05,11,211.3,1,5,6,20,6,4,3.0,174.13,1,26.83,815.8,946.67,0.2232003035098537,1,1,1,1.0,3.0,0,2023,6
0,44.59,46.13719851502884,1,2840.58,2,178.65,4,1,6,8,4,4,4.0,72.0,1,12.62,1074.23,654.09,0.2731282020055763,1,1,1,0.0,4.0,0,2023,6
0,93.26,57.388925127848175,0,5552.49,2,30.69,1,3,6,10,2,2,1.0,96.58,2,38.6,920.3,2089.71,0.0146859495883096,0,1,0,1.0,2.0,0,2023,1
2,63.03,39.54259207211245,1,7917.81,2,85.69,4,1,0,12,0,3,4.0,577.02,1,15.05,1017.69,1311.34,0.0653443874925892,1,1,1,0.0,5.0,0,2023,6
3,101.2,49.84645612799244,1,2836.67,11,87.43,1,0,6,20,5,0,2.0,203.75,1,13.0,596.66,699.73,0.1249421191145215,1,1,1,0.0,8.0,0,2023,10
0,23.65,43.142460705790015,2,2583.78,9,39.45,4,1,6,20,6,2,5.0,145.77,1,23.79,344.25,451.83,0.0873078778317017,1,1,1,1.0,1.0,0,2023,7
0,79.33,38.06366733047348,3,3178.07,11,193.96,0,6,6,17,0,1,5.0,153.22,2,1.86,918.26,714.07,0.2716327720843057,1,1,1,0.0,7.0,0,2023,7
0,13.98,50.95000095860304,2,1274.98,3,88.43,0,0,6,16,6,0,1.0,150.81,2,1.12,1335.19,480.14,0.1841793284373916,1,1,1,1.0,4.0,0,2023,11
3,30.33,47.466489473704016,3,4325.84,6,106.2,3,1,6,3,2,1,2.0,64.79,1,29.06,445.24,862.63,0.1231143762214951,1,1,1,1.0,5.0,0,2023,2
0,111.21,69.38578325207757,2,2443.09,6,188.62,0,0,6,16,2,2,2.0,110.58,1,15.66,1179.98,840.85,0.224321159766665,1,1,1,0.0,8.0,0,2023,12
0,56.24,50.20703244630904,1,4771.88,3,192.51,1,0,6,9,1,2,1.0,36.18,1,17.3,752.28,1260.53,0.1527184121258741,1,1,1,1.0,4.0,0,2023,7
0,143.65,62.579176869792185,1,6630.69,9,44.14,3,1,6,15,2,4,2.0,92.6,1,12.65,679.77,1187.95,0.037154248659581,1,1,1,0.0,3.0,0,2023,11
2,100.49,72.07359433492441,1,4080.94,11,59.52,3,1,6,15,4,0,1.0,99.25,1,13.58,944.36,750.44,0.0793174246812359,0,1,1,1.0,3.0,0,2023,2
1,52.83,75.72799180926503,2,1928.35,11,89.46,0,0,0,7,3,4,3.0,414.16,1,58.41,785.15,532.43,0.1680280036864825,0,1,1,0.0,2.0,0,2023,5
2,52.07,79.37542251280351,0,428.01,7,56.01,1,6,6,8,1,0,2.0,77.12,1,14.46,638.63,112.7,0.4969584176857843,1,1,1,0.0,3.0,0,2023,11
1,81.83,40.92048898402695,3,3510.6,3,75.87,1,3,6,13,4,0,1.0,40.25,1,11.81,658.25,886.21,0.0856087192427105,1,1,1,0.0,7.0,0,2023,3
3,111.69,34.52222459646777,1,2364.24,1,177.8,0,0,6,18,6,0,1.0,92.34,1,8.41,1331.01,884.98,0.2151185007045731,1,1,1,0.0,2.0,0,2023,8
2,65.99,40.37563612815332,2,1855.73,7,131.79,3,1,6,23,2,0,0.0,0.0,1,12.07,872.5,630.53,0.2090125160192655,1,1,1,0.0,4.0,0,2023,9
0,23.94,56.79937013946928,2,3113.88,7,137.55,0,3,6,15,6,0,3.0,637.55,1,25.58,1423.21,884.98,0.1135640875870543,1,1,1,0.0,3.0,0,2023,9
0,64.26,51.55689220078005,2,1639.6,5,127.76,3,1,6,10,1,4,1.0,81.63,1,9.0,1305.57,434.73,0.2938781635776117,1,1,1,0.0,3.0,0,2023,6
0,66.76,22.679741715790755,3,3884.78,11,153.44,4,1,6,11,1,4,2.0,136.34,1,13.58,385.39,630.1,0.2435117660294395,1,0,1,0.0,1.0,0,2023,12
3,21.11,37.7183690882327,3,3300.14,5,182.56,1,0,6,20,1,0,6.0,507.71,1,16.48,2721.55,633.44,0.2882026074563472,0,1,1,0.0,5.0,0,2023,2
0,68.1,63.81695405707004,5,3365.08,7,173.34,4,1,6,11,3,4,1.0,76.49,1,17.86,789.42,355.04,0.4882229453372204,1,1,1,0.0,5.0,0,2023,6
2,80.61,45.326242733130925,2,2289.89,6,101.41,3,1,6,16,6,2,1.0,52.51,1,21.63,755.24,425.81,0.2381466982645062,1,1,1,0.0,6.0,0,2023,6
3,72.02,56.57263676338757,3,5597.38,11,79.68,1,0,6,16,6,0,3.0,33.3,1,30.25,306.33,1542.15,0.0516701804699119,1,1,1,0.0,9.0,0,2023,6
0,132.59,68.88937912755027,3,3269.34,1,36.76,1,4,6,18,4,0,4.0,195.07,1,11.63,656.81,1033.37,0.0355766930798672,1,1,1,0.0,1.0,0,2023,9
2,32.05,67.99853744989002,3,3023.17,7,97.6,0,7,6,5,4,4,2.0,60.63,1,17.3,562.0,467.92,0.2085792115496159,1,1,1,0.0,2.0,0,2023,3
0,37.72,40.14360668308221,0,3322.2,4,127.3,1,3,6,11,6,0,1.0,83.34,1,14.61,283.03,860.05,0.1480153031517419,1,1,1,0.0,3.0,0,2023,6
0,14.31,44.74062968358616,3,5194.97,2,30.95,0,8,5,21,0,4,1.0,43.86,1,12.48,925.68,884.98,0.0206216237466467,0,1,1,0.0,2.0,0,2023,11
3,44.61,55.83692705975968,2,1283.68,10,134.67,2,1,6,1,0,0,3.0,6.78,1,3.1,540.2,318.22,0.4232028804965881,1,1,1,0.0,3.0,0,2023,8
2,43.34,58.44813678186407,3,3365.08,0,169.5,4,1,6,17,6,4,1.0,112.01,1,44.33,1183.59,1206.73,0.1404591397301507,1,1,1,0.0,4.0,0,2023,11
0,51.47,31.670569711401505,3,3452.65,11,105.03,0,3,6,8,0,0,3.0,194.9,1,12.52,763.96,633.44,0.1658087650518759,1,1,1,1.0,2.0,0,2023,1
3,33.77,51.02824027087931,3,3178.41,3,84.55,3,1,6,8,6,4,4.0,180.38,1,3.67,1133.99,845.23,0.1000322926091662,1,1,1,0.0,3.0,0,2023,8
0,91.31,26.49412017730577,1,4677.77,10,134.96,0,6,6,6,5,2,1.0,209.53,1,8.81,409.19,1563.39,0.0863263104532255,0,1,1,0.0,3.0,0,2023,11
0,32.04,40.82996957342169,3,4497.02,6,97.17,0,8,6,11,2,2,2.0,303.96,1,17.3,1404.94,1665.52,0.0583442445131622,0,1,0,0.0,7.0,0,2023,10
2,26.1,41.60457846803328,3,3365.08,11,69.2,4,1,6,19,3,0,2.0,90.41,1,10.99,710.72,1520.62,0.0455104161151543,1,1,1,0.0,3.0,0,2023,11
0,67.64,52.71863564366121,2,2285.39,6,54.26,3,1,6,12,2,2,2.0,15.82,1,28.4,1220.93,841.51,0.0644765634228427,1,1,1,0.0,3.0,0,2023,11
1,20.18,27.80764026003679,3,4237.69,11,54.31,0,3,0,19,2,2,1.0,82.35,1,21.1,693.62,1524.32,0.0356277253406783,1,1,1,0.0,1.0,0,2023,4
0,44.05,43.35845115185118,3,3365.08,8,165.47,0,6,3,22,5,0,3.0,203.51,1,13.76,292.09,903.08,0.1832263011861218,1,1,1,1.0,3.0,0,2023,11
0,100.75,51.17674333975834,1,4265.4,11,63.32,0,0,3,12,3,2,2.0,160.05,1,17.3,1168.65,1020.83,0.062028853261375,0,1,1,0.0,4.0,0,2023,4
1,55.8,53.98488418863945,3,3165.98,2,165.6,0,8,5,22,0,4,2.0,16.51,1,15.78,461.41,1011.8,0.1636713367117828,1,1,1,0.0,2.0,0,2023,4
3,102.0,59.327008096917424,2,2137.61,0,57.15,4,1,6,11,4,0,0.0,0.0,1,25.51,1387.27,884.98,0.120760060515369,0,1,0,1.0,2.0,0,2023,12
0,79.38,76.33803309148678,5,484.34,8,84.92,1,5,6,17,4,3,2.0,336.97,1,6.07,734.47,127.74,0.6647517614382162,1,1,1,0.0,5.0,0,2023,12
3,26.08,18.0,3,3368.69,8,77.54,1,6,0,14,0,4,1.0,54.41,1,19.33,993.79,884.98,0.1279203934483568,1,1,1,0.0,5.0,0,2023,2
0,106.86,59.352940148661546,1,4722.53,8,100.62,1,0,0,18,6,2,1.0,17.22,1,10.74,1275.25,869.82,0.1156780119259318,1,1,1,0.0,2.0,0,2023,8
0,2.48,46.39092514564924,2,2666.67,0,32.54,0,6,6,10,2,2,28.0,18201.73,1,115.14,83.21,3955.45,0.0082257937501754,0,1,0,3.0,8.0,1,2023,11
0,53.27,23.372584311553208,1,3365.08,8,45.96,1,3,6,11,3,4,4.0,54.15,1,59.4,787.8,880.8,0.0521799063278361,1,1,1,0.0,2.0,0,2023,7
3,24.38,44.23705420596665,3,3137.24,8,183.29,0,7,0,21,2,4,3.0,252.52,1,17.3,418.31,486.63,0.3766516735151193,0,1,1,0.0,2.0,0,2023,12
3,43.08,56.33808163216754,1,5632.74,9,129.06,3,1,6,14,0,4,1.0,69.08,1,6.05,475.44,1003.0,0.1286684714667052,1,0,1,0.0,3.0,0,2023,5
0,36.89,42.19050560684432,3,4451.67,3,212.33,1,0,6,13,5,0,0.0,0.0,1,26.18,384.34,1116.76,0.190128091294485,1,1,1,1.0,3.0,0,2023,10
0,21.07,52.689501727697454,0,2518.41,1,56.85,3,1,6,8,1,1,1.0,102.34,2,25.48,581.96,884.98,0.1227485861434818,1,1,1,0.0,1.0,0,2023,2
3,82.84,48.29669896957069,3,3631.3,5,99.3,4,1,7,9,0,4,4.0,167.41,1,35.87,1097.21,1193.74,0.0831865957780407,0,1,0,0.0,4.0,0,2023,11
3,61.73,32.05082977770292,2,1375.16,7,27.88,1,1,6,13,6,2,1.0,146.42,1,8.61,1098.03,426.1,0.0654386434426704,0,1,1,0.0,1.0,0,2023,2
3,47.43,40.26747840076519,2,4592.19,3,50.7,2,1,6,15,4,0,1.0,77.85,1,5.81,608.05,801.68,0.063242426873541,0,1,1,0.0,4.0,0,2023,7
0,97.63,40.05270670572976,4,420.66,0,154.33,0,7,6,19,2,0,3.0,56.7,1,32.75,2334.02,147.1,1.0491656683088462,0,1,1,0.0,3.0,0,2023,10
1,44.77,45.01343500622703,3,5111.4,3,44.57,4,1,6,21,4,2,2.0,23.39,1,12.05,1154.79,1578.24,0.0282426885607846,0,1,1,1.0,2.0,0,2023,7
3,66.98,46.03908824965914,3,4027.01,6,105.28,1,5,3,14,5,2,4.0,402.77,1,12.46,1036.83,1140.08,0.0923410483639689,1,1,1,1.0,1.0,0,2023,1
0,48.88,53.20241233509714,2,3579.84,11,112.93,0,5,5,14,5,4,4.0,127.8,1,31.96,1101.32,996.27,0.1133569285763097,1,1,1,0.0,4.0,0,2023,7
0,30.54,24.030671374072856,3,5053.72,9,110.58,1,6,4,8,0,0,0.0,0.0,1,11.38,612.69,1970.77,0.056110750584108,1,1,1,0.0,2.0,0,2023,12
2,59.18,21.69701887921675,0,2970.14,9,62.18,1,8,6,20,4,4,3.0,323.62,1,17.3,977.02,980.95,0.063391799492736,1,1,1,0.0,3.0,0,2023,6
3,28.63,18.0,2,3964.89,7,284.83,1,0,0,10,0,4,4.0,133.31,1,31.53,661.09,802.76,0.3548130497027035,1,1,1,0.0,2.0,0,2023,7
3,49.58,42.294039646542366,3,5194.42,3,65.5,2,1,6,13,4,4,1.0,30.82,1,27.59,975.69,884.98,0.0416452894638201,1,1,1,0.0,3.0,0,2023,12
3,59.38,40.95397996777816,2,2221.59,0,60.45,4,1,6,8,1,1,1.0,42.39,1,17.3,1088.74,824.05,0.0733600049698473,1,1,1,0.0,4.0,0,2023,6
3,105.3,50.8947765207008,1,3365.08,5,127.05,1,8,4,14,3,3,6.0,140.64,1,27.93,687.68,872.13,0.1456819832601971,1,1,1,0.0,6.0,0,2023,5
0,80.75,28.13562035886871,2,2830.38,5,105.46,1,7,6,21,6,2,0.0,0.0,1,17.03,881.59,445.61,0.2366764026558815,1,1,1,0.0,4.0,0,2023,8
1,103.77,59.24450163978898,1,4680.33,7,178.08,4,1,6,19,1,0,1.0,115.93,1,32.94,442.83,764.84,0.2328310427885715,0,1,1,0.0,2.0,0,2023,10
0,14.13,30.035650118792347,2,2927.3,11,9.33,0,8,6,23,1,1,6.0,6220.35,3,17.3,83.28,4156.87,0.0022444130561689,0,1,1,7.0,3.0,1,2023,6
0,109.49,60.96893140334659,1,2964.03,4,28.33,0,6,5,18,4,4,3.0,116.45,1,11.75,457.68,533.55,0.0531014400842066,1,1,1,0.0,4.0,0,2023,6
2,32.99,48.47085357152845,1,1338.2,7,5605.95,0,2,6,19,0,0,30.0,14766.23,1,1360.44,169.01,1794.84,3.123363496540569,0,1,0,1.0,7.0,1,2023,7
2,80.53,41.9502212766792,2,2472.95,9,69.52,3,1,6,21,1,0,0.0,0.0,1,4.61,469.31,856.23,0.0811887304880506,1,1,1,0.0,3.0,0,2023,11
3,78.15,63.300116432474354,3,2724.56,9,69.55,3,1,6,10,3,2,1.0,204.44,1,7.21,1636.2,430.2,0.1616620128529335,1,0,1,0.0,6.0,0,2023,9
0,110.0,51.02573066121503,0,660.71,2,85.71,3,1,6,18,2,4,1.0,224.3,1,38.52,770.03,884.98,0.7114397677322033,0,1,1,0.0,1.0,0,2023,11
0,49.19,58.17863859201126,3,4282.15,7,72.73,0,1,6,13,5,4,2.0,123.09,1,8.03,1278.26,1518.13,0.0479109310528806,1,1,1,0.0,2.0,0,2023,11
0,45.76,29.746102996440857,2,1405.12,6,75.08,0,7,8,22,3,0,1.0,178.5,1,17.13,1412.96,350.26,0.2143559072103998,1,1,1,0.0,3.0,0,2023,1
0,24.06,31.077996890299083,1,7067.85,0,44.92,1,8,6,15,5,0,0.0,0.0,1,12.35,959.77,1828.25,0.0245692464266674,1,1,1,0.0,1.0,0,2023,2
3,110.46,35.21767164752405,5,432.93,4,110.97,1,8,6,15,5,4,1.0,175.3,1,4.79,1033.35,71.42,1.5538685934578444,1,1,1,0.0,5.0,0,2023,4
3,89.23,150.0,5,1116.06,4,53.42,4,1,6,10,3,0,2.0,153.72,1,28.22,633.64,236.07,0.2263090789230166,1,1,1,1.0,4.0,0,2023,4
0,86.49,45.7124615600416,3,4518.52,9,85.46,1,7,6,17,4,0,1.0,83.35,1,18.03,614.96,797.18,0.10719959252539,1,0,1,0.0,3.0,0,2023,1
3,82.54,73.95481868703463,0,2462.79,9,36.9,1,4,5,20,5,4,1.0,44.58,1,27.25,232.71,968.88,0.0380834762836514,1,0,1,0.0,9.0,0,2023,4
3,28.25,44.69843018970862,3,4166.29,7,200.63,0,5,6,17,5,0,4.0,198.98,1,4.43,964.03,1224.75,0.1638088166555893,1,1,1,0.0,6.0,0,2023,5
0,122.27,65.85984402865476,3,3621.79,4,152.33,0,2,6,16,2,0,2.0,174.01,2,50.58,557.26,944.38,0.1612995004083114,0,1,1,0.0,7.0,0,2023,7
2,73.71,62.85181955549395,1,4793.32,2,57.05,3,1,6,15,3,2,2.0,39.31,1,14.29,758.85,1484.26,0.0384357160561107,1,1,1,0.0,3.0,0,2023,2
1,135.55,56.17154309593898,2,1654.11,11,90.81,4,1,6,17,4,3,1.0,61.38,1,24.52,646.16,258.99,0.3506423474789755,1,1,1,0.0,2.0,0,2023,3
0,94.58,85.0,0,802.31,1,33.06,3,1,6,22,2,2,1.0,11.19,1,38.15,512.32,126.32,0.2616934909796838,1,1,1,0.0,4.0,0,2023,1
0,51.51,59.8358147594836,3,3308.08,0,50.55,4,1,3,0,4,0,3.0,143.08,2,33.76,849.72,763.88,0.066179156180599,1,0,1,0.0,2.0,0,2023,1
3,91.28,26.576158114697737,2,1531.81,3,90.1,1,0,5,18,3,2,1.0,51.28,1,26.0,2233.05,277.7,0.3244544570876347,0,1,0,0.0,1.0,0,2023,11
3,57.68,64.61822200532671,3,3321.26,6,117.33,0,0,6,11,2,0,4.0,309.03,2,20.3,903.34,896.81,0.1308356040500055,1,1,1,0.0,1.0,0,2023,4
0,51.46,53.4006963447242,0,3365.08,11,50.67,2,1,6,9,4,2,1.0,84.67,1,31.82,729.21,1160.16,0.043671938473265,1,1,1,0.0,3.0,0,2023,1
0,43.56,67.48039435307297,5,3365.08,2,179.85,0,0,6,10,6,3,1.0,127.37,1,17.69,631.91,93.93,1.9146340919086224,1,1,1,0.0,1.0,0,2023,1
2,4.92,46.30606863927056,3,1420.35,7,8.16,0,6,9,0,3,2,6.0,1604.64,1,144.08,54.39,501.95,0.0162503783148747,0,0,0,0.0,9.0,1,2023,1
1,20.27,59.64937750892093,3,3555.94,7,178.05,2,1,6,21,4,2,4.0,646.02,1,13.37,1145.68,1396.18,0.1275247914567306,1,1,1,0.0,4.0,0,2023,1
3,104.56,37.393706441951984,2,1934.09,11,122.63,3,1,6,13,0,2,2.0,138.92,1,33.76,1427.29,348.24,0.3521326805064698,1,0,1,0.0,6.0,0,2023,6
0,87.79,55.65634418080528,3,3257.1,8,96.7,1,4,6,9,0,2,6.0,334.82,1,6.9,649.57,884.98,0.1316467354884992,0,1,1,0.0,3.0,0,2023,5
3,49.63,32.99907898306931,0,434.27,8,121.02,3,1,1,16,4,0,6.0,893.33,1,14.98,1598.06,173.01,0.6995227801774277,1,1,1,0.0,3.0,0,2023,2
0,21.77,46.12458574841716,1,3365.08,2,68.25,1,7,6,15,4,4,0.0,0.0,1,17.3,655.21,733.48,0.0930468253895521,1,1,0,0.0,2.0,0,2023,8
0,84.95,43.48252339084796,0,258.6,1,146.87,2,1,6,3,2,0,4.0,50.57,1,56.82,340.29,89.27,1.6453157700585752,0,1,1,0.0,1.0,0,2023,8
3,56.33,28.514556974669603,3,3742.99,4,56.06,1,8,6,8,3,0,1.0,88.99,1,32.09,685.28,563.94,0.0994151574296109,0,1,1,0.0,3.0,0,2023,10
0,44.91,37.52175400204284,2,2344.73,4,161.24,1,0,3,11,2,0,2.0,360.01,1,26.99,1440.03,787.77,0.2046746826024041,1,1,0,0.0,2.0,0,2023,2
0,55.05,58.9415244062042,2,3365.08,2,61.31,1,8,6,12,1,0,3.0,262.46,3,6.83,1013.06,596.6,0.102764340321496,1,1,0,0.0,2.0,0,2023,10
0,79.57,25.720402413533893,1,4762.38,9,-500.0,1,8,6,16,5,4,2.0,210.46,1,17.3,616.41,1106.19,0.0418463686048639,1,1,1,0.0,1.0,0,2023,11
3,49.2,45.71247618528383,3,3234.07,11,80.72,1,6,6,23,3,0,2.0,156.29,1,8.64,845.74,1118.77,0.0721534180244736,1,1,1,2.0,3.0,0,2023,12
0,22.01,63.93337861323701,3,5023.02,3,1419.65,0,7,9,0,4,1,31.0,27224.48,2,87.56,53.44,6930.91,0.2048280748949602,0,1,1,0.0,9.0,1,2023,12
0,28.36,41.47034560842245,1,3200.37,7,57.43,2,1,6,8,2,0,2.0,99.96,1,56.93,347.09,690.82,0.0831384797962943,1,1,1,0.0,1.0,0,2023,5
0,25.07,42.82358198325083,3,4265.17,2,57.01,0,0,0,14,3,1,3.0,89.2,1,17.93,1694.3,884.98,0.0350629735902146,0,1,1,1.0,2.0,0,2023,8
0,96.28,59.54647145310126,3,4428.64,8,77.7,0,0,6,13,5,0,3.0,100.88,1,23.57,584.56,1259.01,0.0617192101678898,1,1,1,0.0,6.0,0,2023,10
2,45.2,41.97340761570999,2,1976.48,3,53.97,3,1,6,20,3,2,2.0,146.18,2,16.09,620.42,736.2,0.0733103447852145,1,1,1,0.0,6.0,0,2023,12
3,61.76,41.14725302401928,3,4008.84,0,57.99,0,5,6,13,3,4,3.0,85.68,1,17.28,787.39,1460.88,0.03969205811028,1,1,1,0.0,2.0,0,2023,8
2,84.88,18.0,5,312.51,10,143.86,1,0,6,16,4,3,2.0,238.16,1,3.52,757.29,112.44,1.279469991567988,0,1,1,0.0,4.0,0,2023,1
0,40.32,40.95651419237932,0,3405.6,1,128.87,0,0,6,20,4,0,2.0,45.43,1,23.09,1125.87,1125.17,0.1145321240802603,0,1,1,0.0,3.0,0,2023,4
2,48.54,39.22443034875605,1,4925.36,2,43.62,4,1,6,22,2,2,2.0,270.48,1,6.31,619.43,1416.52,0.0307926407737852,1,1,1,0.0,8.0,0,2023,11
0,18.33,38.0328738268906,2,2404.71,9,96.93,3,1,6,8,5,0,3.0,351.74,1,10.81,1062.56,529.2,0.1831674118328241,1,1,1,0.0,4.0,0,2023,12
